,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,continentExp,PopulationDensity
8236,28/01/2020,28,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8237,27/01/2020,27,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8238,26/01/2020,26,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8239,25/01/2020,25,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8240,24/01/2020,24,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8241,23/01/2020,23,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8242,22/01/2020,22,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8243,21/01/2020,21,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8244,20/01/2020,20,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8245,19/01/2020,19,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8246,18/01/2020,18,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8247,17/01/2020,17,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8248,16/01/2020,16,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8249,15/01/2020,15,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8250,14/01/2020,14,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8251,13/01/2020,13,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8252,12/01/2020,12,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8253,11/01/2020,11,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8254,10/01/2020,10,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8255,09/01/2020,9,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8256,08/01/2020,8,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8257,07/01/2020,7,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8258,06/01/2020,6,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8259,05/01/2020,5,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8260,04/01/2020,4,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8261,03/01/2020,3,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8262,02/01/2020,2,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8263,01/01/2020,1,1,2020,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8264,31/12/2019,31,12,2019,0,0,Indonesia,ID,IDN,Asia,147.75219009999998
8265,22/05/2020,22,5,2020,2392,66,Iran,IR,IRN,Asia,50.22242012
8266,21/05/2020,21,5,2020,2346,64,Iran,IR,IRN,Asia,50.22242012
8267,20/05/2020,20,5,2020,2111,62,Iran,IR,IRN,Asia,50.22242012
8268,19/05/2020,19,5,2020,2294,69,Iran,IR,IRN,Asia,50.22242012
8269,18/05/2020,18,5,2020,1806,51,Iran,IR,IRN,Asia,50.22242012
8270,17/05/2020,17,5,2020,1757,35,Iran,IR,IRN,Asia,50.22242012
8271,16/05/2020,16,5,2020,2102,48,Iran,IR,IRN,Asia,50.22242012
8272,15/05/2020,15,5,2020,1808,71,Iran,IR,IRN,Asia,50.22242012
8273,14/05/2020,14,5,2020,1958,50,Iran,IR,IRN,Asia,50.22242012
8274,13/05/2020,13,5,2020,1481,48,Iran,IR,IRN,Asia,50.22242012
8275,12/05/2020,12,5,2020,1683,45,Iran,IR,IRN,Asia,50.22242012
8276,11/05/2020,11,5,2020,1383,51,Iran,IR,IRN,Asia,50.22242012
8277,10/05/2020,10,5,2020,1529,48,Iran,IR,IRN,Asia,50.22242012
8278,09/05/2020,9,5,2020,1556,55,Iran,IR,IRN,Asia,50.22242012
8279,08/05/2020,8,5,2020,1485,68,Iran,IR,IRN,Asia,50.22242012
8280,07/05/2020,7,5,2020,1680,78,Iran,IR,IRN,Asia,50.22242012
8281,06/05/2020,6,5,2020,1323,63,Iran,IR,IRN,Asia,50.22242012
8282,05/05/2020,5,5,2020,1223,74,Iran,IR,IRN,Asia,50.22242012
8283,04/05/2020,4,5,2020,976,47,Iran,IR,IRN,Asia,50.22242012
8284,03/05/2020,3,5,2020,802,65,Iran,IR,IRN,Asia,50.22242012
8285,02/05/2020,2,5,2020,1006,63,Iran,IR,IRN,Asia,50.22242012
8286,01/05/2020,1,5,2020,983,71,Iran,IR,IRN,Asia,50.22242012
8287,30/04/2020,30,4,2020,1073,80,Iran,IR,IRN,Asia,50.22242012
8288,29/04/2020,29,4,2020,1112,71,Iran,IR,IRN,Asia,50.22242012
8289,28/04/2020,28,4,2020,991,96,Iran,IR,IRN,Asia,50.22242012
8290,27/04/2020,27,4,2020,1153,60,Iran,IR,IRN,Asia,50.22242012
8291,26/04/2020,26,4,2020,1134,76,Iran,IR,IRN,Asia,50.22242012
8292,25/04/2020,25,4,2020,1168,93,Iran,IR,IRN,Asia,50.22242012
8293,24/04/2020,24,4,2020,1030,90,Iran,IR,IRN,Asia,50.22242012
8294,23/04/2020,23,4,2020,1194,94,Iran,IR,IRN,Asia,50.22242012
8295,22/04/2020,22,4,2020,1297,88,Iran,IR,IRN,Asia,50.22242012
8296,21/04/2020,21,4,2020,1294,91,Iran,IR,IRN,Asia,50.22242012
8297,20/04/2020,20,4,2020,1343,87,Iran,IR,IRN,Asia,50.22242012
8298,19/04/2020,19,4,2020,1374,73,Iran,IR,IRN,Asia,50.22242012
8299,18/04/2020,18,4,2020,1499,89,Iran,IR,IRN,Asia,50.22242012
8300,17/04/2020,17,4,2020,1606,92,Iran,IR,IRN,Asia,50.22242012
8301,16/04/2020,16,4,2020,1512,94,Iran,IR,IRN,Asia,50.22242012
8302,15/04/2020,15,4,2020,1574,98,Iran,IR,IRN,Asia,50.22242012
8303,14/04/2020,14,4,2020,1617,111,Iran,IR,IRN,Asia,50.22242012
8304,13/04/2020,13,4,2020,1657,117,Iran,IR,IRN,Asia,50.22242012
8305,12/04/2020,12,4,2020,1837,125,Iran,IR,IRN,Asia,50.22242012
8306,11/04/2020,11,4,2020,1972,122,Iran,IR,IRN,Asia,50.22242012
8307,10/04/2020,10,4,2020,1634,117,Iran,IR,IRN,Asia,50.22242012
8308,09/04/2020,9,4,2020,1997,121,Iran,IR,IRN,Asia,50.22242012
8309,08/04/2020,8,4,2020,2089,133,Iran,IR,IRN,Asia,50.22242012
8310,07/04/2020,7,4,2020,2274,136,Iran,IR,IRN,Asia,50.22242012
8311,06/04/2020,6,4,2020,2483,151,Iran,IR,IRN,Asia,50.22242012
8312,05/04/2020,5,4,2020,5275,292,Iran,IR,IRN,Asia,50.22242012
8313,04/04/2020,4,4,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8314,03/04/2020,3,4,2020,2875,124,Iran,IR,IRN,Asia,50.22242012
8315,02/04/2020,2,4,2020,2987,138,Iran,IR,IRN,Asia,50.22242012
8316,01/04/2020,1,4,2020,3111,141,Iran,IR,IRN,Asia,50.22242012
8317,31/03/2020,31,3,2020,3186,117,Iran,IR,IRN,Asia,50.22242012
8318,30/03/2020,30,3,2020,2901,123,Iran,IR,IRN,Asia,50.22242012
8319,29/03/2020,29,3,2020,3076,139,Iran,IR,IRN,Asia,50.22242012
8320,28/03/2020,28,3,2020,2926,144,Iran,IR,IRN,Asia,50.22242012
8321,27/03/2020,27,3,2020,2389,157,Iran,IR,IRN,Asia,50.22242012
8322,26/03/2020,26,3,2020,2206,143,Iran,IR,IRN,Asia,50.22242012
8323,25/03/2020,25,3,2020,1762,122,Iran,IR,IRN,Asia,50.22242012
8324,24/03/2020,24,3,2020,1411,127,Iran,IR,IRN,Asia,50.22242012
8325,23/03/2020,23,3,2020,1028,129,Iran,IR,IRN,Asia,50.22242012
8326,22/03/2020,22,3,2020,966,123,Iran,IR,IRN,Asia,50.22242012
8327,21/03/2020,21,3,2020,1237,149,Iran,IR,IRN,Asia,50.22242012
8328,20/03/2020,20,3,2020,1046,149,Iran,IR,IRN,Asia,50.22242012
8329,19/03/2020,19,3,2020,1192,147,Iran,IR,IRN,Asia,50.22242012
8330,18/03/2020,18,3,2020,1178,135,Iran,IR,IRN,Asia,50.22242012
8331,17/03/2020,17,3,2020,1053,129,Iran,IR,IRN,Asia,50.22242012
8332,16/03/2020,16,3,2020,1209,113,Iran,IR,IRN,Asia,50.22242012
8333,15/03/2020,15,3,2020,1365,97,Iran,IR,IRN,Asia,50.22242012
8334,14/03/2020,14,3,2020,1289,85,Iran,IR,IRN,Asia,50.22242012
8335,13/03/2020,13,3,2020,1075,75,Iran,IR,IRN,Asia,50.22242012
8336,12/03/2020,12,3,2020,958,63,Iran,IR,IRN,Asia,50.22242012
8337,11/03/2020,11,3,2020,881,54,Iran,IR,IRN,Asia,50.22242012
8338,10/03/2020,10,3,2020,595,43,Iran,IR,IRN,Asia,50.22242012
8339,09/03/2020,9,3,2020,743,49,Iran,IR,IRN,Asia,50.22242012
8340,08/03/2020,8,3,2020,1076,21,Iran,IR,IRN,Asia,50.22242012
8341,07/03/2020,7,3,2020,1234,17,Iran,IR,IRN,Asia,50.22242012
8342,06/03/2020,6,3,2020,591,15,Iran,IR,IRN,Asia,50.22242012
8343,05/03/2020,5,3,2020,586,15,Iran,IR,IRN,Asia,50.22242012
8344,04/03/2020,4,3,2020,835,11,Iran,IR,IRN,Asia,50.22242012
8345,03/03/2020,3,3,2020,523,12,Iran,IR,IRN,Asia,50.22242012
8346,02/03/2020,2,3,2020,385,11,Iran,IR,IRN,Asia,50.22242012
8347,01/03/2020,1,3,2020,205,9,Iran,IR,IRN,Asia,50.22242012
8348,29/02/2020,29,2,2020,143,8,Iran,IR,IRN,Asia,50.22242012
8349,28/02/2020,28,2,2020,106,7,Iran,IR,IRN,Asia,50.22242012
8350,27/02/2020,27,2,2020,44,4,Iran,IR,IRN,Asia,50.22242012
8351,26/02/2020,26,2,2020,34,3,Iran,IR,IRN,Asia,50.22242012
8352,25/02/2020,25,2,2020,18,4,Iran,IR,IRN,Asia,50.22242012
8353,24/02/2020,24,2,2020,15,3,Iran,IR,IRN,Asia,50.22242012
8354,23/02/2020,23,2,2020,10,1,Iran,IR,IRN,Asia,50.22242012
8355,22/02/2020,22,2,2020,13,2,Iran,IR,IRN,Asia,50.22242012
8356,21/02/2020,21,2,2020,3,0,Iran,IR,IRN,Asia,50.22242012
8357,20/02/2020,20,2,2020,2,2,Iran,IR,IRN,Asia,50.22242012
8358,19/02/2020,19,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8359,18/02/2020,18,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8360,17/02/2020,17,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8361,16/02/2020,16,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8362,15/02/2020,15,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8363,14/02/2020,14,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8364,13/02/2020,13,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8365,12/02/2020,12,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8366,11/02/2020,11,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8367,10/02/2020,10,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8368,09/02/2020,9,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8369,08/02/2020,8,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8370,07/02/2020,7,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8371,06/02/2020,6,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8372,05/02/2020,5,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8373,04/02/2020,4,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8374,03/02/2020,3,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8375,02/02/2020,2,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8376,01/02/2020,1,2,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8377,31/01/2020,31,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8378,30/01/2020,30,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8379,29/01/2020,29,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8380,28/01/2020,28,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8381,27/01/2020,27,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8382,26/01/2020,26,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8383,25/01/2020,25,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8384,24/01/2020,24,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8385,23/01/2020,23,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8386,22/01/2020,22,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8387,21/01/2020,21,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8388,20/01/2020,20,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8389,19/01/2020,19,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8390,18/01/2020,18,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8391,17/01/2020,17,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8392,16/01/2020,16,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8393,15/01/2020,15,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8394,14/01/2020,14,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8395,13/01/2020,13,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8396,12/01/2020,12,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8397,11/01/2020,11,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8398,10/01/2020,10,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8399,09/01/2020,9,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8400,08/01/2020,8,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8401,07/01/2020,7,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8402,06/01/2020,6,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8403,05/01/2020,5,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8404,04/01/2020,4,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8405,03/01/2020,3,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8406,02/01/2020,2,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8407,01/01/2020,1,1,2020,0,0,Iran,IR,IRN,Asia,50.22242012
8408,31/12/2019,31,12,2019,0,0,Iran,IR,IRN,Asia,50.22242012
8409,22/05/2020,22,5,2020,153,6,Iraq,IQ,IRQ,Asia,88.53057004
8410,21/05/2020,21,5,2020,113,3,Iraq,IQ,IRQ,Asia,88.53057004
8411,20/05/2020,20,5,2020,57,4,Iraq,IQ,IRQ,Asia,88.53057004
8412,19/05/2020,19,5,2020,150,4,Iraq,IQ,IRQ,Asia,88.53057004
8413,18/05/2020,18,5,2020,144,2,Iraq,IQ,IRQ,Asia,88.53057004
8414,17/05/2020,17,5,2020,67,4,Iraq,IQ,IRQ,Asia,88.53057004
8415,16/05/2020,16,5,2020,50,2,Iraq,IQ,IRQ,Asia,88.53057004
8416,15/05/2020,15,5,2020,111,0,Iraq,IQ,IRQ,Asia,88.53057004
8417,14/05/2020,14,5,2020,119,3,Iraq,IQ,IRQ,Asia,88.53057004
8418,13/05/2020,13,5,2020,95,2,Iraq,IQ,IRQ,Asia,88.53057004
8419,12/05/2020,12,5,2020,51,1,Iraq,IQ,IRQ,Asia,88.53057004
8420,11/05/2020,11,5,2020,88,2,Iraq,IQ,IRQ,Asia,88.53057004
8421,10/05/2020,10,5,2020,76,3,Iraq,IQ,IRQ,Asia,88.53057004
8422,09/05/2020,9,5,2020,60,2,Iraq,IQ,IRQ,Asia,88.53057004
8423,08/05/2020,8,5,2020,63,0,Iraq,IQ,IRQ,Asia,88.53057004
8424,07/05/2020,7,5,2020,49,0,Iraq,IQ,IRQ,Asia,88.53057004
8425,06/05/2020,6,5,2020,85,4,Iraq,IQ,IRQ,Asia,88.53057004
8426,05/05/2020,5,5,2020,50,1,Iraq,IQ,IRQ,Asia,88.53057004
8427,04/05/2020,4,5,2020,77,2,Iraq,IQ,IRQ,Asia,88.53057004
8428,03/05/2020,3,5,2020,66,1,Iraq,IQ,IRQ,Asia,88.53057004
8429,02/05/2020,2,5,2020,68,1,Iraq,IQ,IRQ,Asia,88.53057004
8430,01/05/2020,1,5,2020,82,1,Iraq,IQ,IRQ,Asia,88.53057004
8431,30/04/2020,30,4,2020,156,4,Iraq,IQ,IRQ,Asia,88.53057004
8432,29/04/2020,29,4,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8433,28/04/2020,28,4,2020,27,1,Iraq,IQ,IRQ,Asia,88.53057004
8434,27/04/2020,27,4,2020,57,1,Iraq,IQ,IRQ,Asia,88.53057004
8435,26/04/2020,26,4,2020,55,0,Iraq,IQ,IRQ,Asia,88.53057004
8436,25/04/2020,25,4,2020,31,3,Iraq,IQ,IRQ,Asia,88.53057004
8437,24/04/2020,24,4,2020,75,0,Iraq,IQ,IRQ,Asia,88.53057004
8438,23/04/2020,23,4,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8439,22/04/2020,22,4,2020,28,1,Iraq,IQ,IRQ,Asia,88.53057004
8440,21/04/2020,21,4,2020,35,0,Iraq,IQ,IRQ,Asia,88.53057004
8441,20/04/2020,20,4,2020,57,1,Iraq,IQ,IRQ,Asia,88.53057004
8442,19/04/2020,19,4,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8443,18/04/2020,18,4,2020,48,1,Iraq,IQ,IRQ,Asia,88.53057004
8444,17/04/2020,17,4,2020,19,1,Iraq,IQ,IRQ,Asia,88.53057004
8445,16/04/2020,16,4,2020,15,1,Iraq,IQ,IRQ,Asia,88.53057004
8446,15/04/2020,15,4,2020,22,0,Iraq,IQ,IRQ,Asia,88.53057004
8447,14/04/2020,14,4,2020,26,2,Iraq,IQ,IRQ,Asia,88.53057004
8448,13/04/2020,13,4,2020,34,4,Iraq,IQ,IRQ,Asia,88.53057004
8449,12/04/2020,12,4,2020,39,2,Iraq,IQ,IRQ,Asia,88.53057004
8450,11/04/2020,11,4,2020,47,1,Iraq,IQ,IRQ,Asia,88.53057004
8451,10/04/2020,10,4,2020,30,0,Iraq,IQ,IRQ,Asia,88.53057004
8452,09/04/2020,9,4,2020,171,5,Iraq,IQ,IRQ,Asia,88.53057004
8453,08/04/2020,8,4,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8454,07/04/2020,7,4,2020,70,3,Iraq,IQ,IRQ,Asia,88.53057004
8455,06/04/2020,6,4,2020,83,5,Iraq,IQ,IRQ,Asia,88.53057004
8456,05/04/2020,5,4,2020,106,2,Iraq,IQ,IRQ,Asia,88.53057004
8457,04/04/2020,4,4,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8458,03/04/2020,3,4,2020,78,4,Iraq,IQ,IRQ,Asia,88.53057004
8459,02/04/2020,2,4,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8460,01/04/2020,1,4,2020,64,4,Iraq,IQ,IRQ,Asia,88.53057004
8461,31/03/2020,31,3,2020,83,4,Iraq,IQ,IRQ,Asia,88.53057004
8462,30/03/2020,30,3,2020,41,0,Iraq,IQ,IRQ,Asia,88.53057004
8463,29/03/2020,29,3,2020,48,2,Iraq,IQ,IRQ,Asia,88.53057004
8464,28/03/2020,28,3,2020,76,4,Iraq,IQ,IRQ,Asia,88.53057004
8465,27/03/2020,27,3,2020,36,7,Iraq,IQ,IRQ,Asia,88.53057004
8466,26/03/2020,26,3,2020,30,2,Iraq,IQ,IRQ,Asia,88.53057004
8467,25/03/2020,25,3,2020,50,4,Iraq,IQ,IRQ,Asia,88.53057004
8468,24/03/2020,24,3,2020,33,3,Iraq,IQ,IRQ,Asia,88.53057004
8469,23/03/2020,23,3,2020,19,3,Iraq,IQ,IRQ,Asia,88.53057004
8470,22/03/2020,22,3,2020,21,3,Iraq,IQ,IRQ,Asia,88.53057004
8471,21/03/2020,21,3,2020,16,2,Iraq,IQ,IRQ,Asia,88.53057004
8472,20/03/2020,20,3,2020,13,0,Iraq,IQ,IRQ,Asia,88.53057004
8473,19/03/2020,19,3,2020,10,1,Iraq,IQ,IRQ,Asia,88.53057004
8474,18/03/2020,18,3,2020,30,2,Iraq,IQ,IRQ,Asia,88.53057004
8475,17/03/2020,17,3,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8476,16/03/2020,16,3,2020,39,0,Iraq,IQ,IRQ,Asia,88.53057004
8477,15/03/2020,15,3,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8478,14/03/2020,14,3,2020,11,1,Iraq,IQ,IRQ,Asia,88.53057004
8479,13/03/2020,13,3,2020,4,0,Iraq,IQ,IRQ,Asia,88.53057004
8480,12/03/2020,12,3,2020,9,2,Iraq,IQ,IRQ,Asia,88.53057004
8481,11/03/2020,11,3,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8482,09/03/2020,9,3,2020,7,4,Iraq,IQ,IRQ,Asia,88.53057004
8483,08/03/2020,8,3,2020,16,0,Iraq,IQ,IRQ,Asia,88.53057004
8484,06/03/2020,6,3,2020,7,2,Iraq,IQ,IRQ,Asia,88.53057004
8485,05/03/2020,5,3,2020,5,0,Iraq,IQ,IRQ,Asia,88.53057004
8486,04/03/2020,4,3,2020,5,0,Iraq,IQ,IRQ,Asia,88.53057004
8487,03/03/2020,3,3,2020,2,0,Iraq,IQ,IRQ,Asia,88.53057004
8488,02/03/2020,2,3,2020,6,0,Iraq,IQ,IRQ,Asia,88.53057004
8489,01/03/2020,1,3,2020,6,0,Iraq,IQ,IRQ,Asia,88.53057004
8490,29/02/2020,29,2,2020,1,0,Iraq,IQ,IRQ,Asia,88.53057004
8491,28/02/2020,28,2,2020,1,0,Iraq,IQ,IRQ,Asia,88.53057004
8492,27/02/2020,27,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8493,26/02/2020,26,2,2020,4,0,Iraq,IQ,IRQ,Asia,88.53057004
8494,25/02/2020,25,2,2020,1,0,Iraq,IQ,IRQ,Asia,88.53057004
8495,24/02/2020,24,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8496,23/02/2020,23,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8497,22/02/2020,22,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8498,21/02/2020,21,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8499,20/02/2020,20,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8500,19/02/2020,19,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8501,18/02/2020,18,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8502,17/02/2020,17,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8503,16/02/2020,16,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8504,15/02/2020,15,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8505,14/02/2020,14,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8506,13/02/2020,13,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8507,12/02/2020,12,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8508,11/02/2020,11,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8509,10/02/2020,10,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8510,09/02/2020,9,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8511,08/02/2020,8,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8512,07/02/2020,7,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8513,06/02/2020,6,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8514,05/02/2020,5,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8515,04/02/2020,4,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8516,03/02/2020,3,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8517,02/02/2020,2,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8518,01/02/2020,1,2,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8519,31/01/2020,31,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8520,30/01/2020,30,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8521,29/01/2020,29,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8522,28/01/2020,28,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8523,27/01/2020,27,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8524,26/01/2020,26,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8525,25/01/2020,25,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8526,24/01/2020,24,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8527,23/01/2020,23,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8528,22/01/2020,22,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8529,21/01/2020,21,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8530,20/01/2020,20,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8531,19/01/2020,19,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8532,18/01/2020,18,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8533,17/01/2020,17,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8534,16/01/2020,16,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8535,15/01/2020,15,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8536,14/01/2020,14,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8537,13/01/2020,13,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8538,12/01/2020,12,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8539,11/01/2020,11,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8540,10/01/2020,10,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8541,09/01/2020,9,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8542,08/01/2020,8,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8543,07/01/2020,7,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8544,06/01/2020,6,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8545,05/01/2020,5,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8546,04/01/2020,4,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8547,03/01/2020,3,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8548,02/01/2020,2,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8549,01/01/2020,1,1,2020,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8550,31/12/2019,31,12,2019,0,0,Iraq,IQ,IRQ,Asia,88.53057004
8551,22/05/2020,22,5,2020,76,12,Ireland,IE,IRL,Europe,70.65334591
8552,21/05/2020,21,5,2020,64,10,Ireland,IE,IRL,Europe,70.65334591
